OBJECTID_1,GROWTH_RATE
13164,0.016
13165,-0.053
13166,-0.185
13167,0.021
13168,0.011
13169,0.024
13170,-0.005
13171,-0.022
13172,0.015
13173,0.018
13174,0.015
13175,0.023
13176,0.015
13177,0.019
13178,0.003
13179,-0.001
13180,-0.003
13181,-0.023
13182,0.001
13183,0.041
13184,0.178
13185,0.001
13186,-0.004
13187,0.014
13188,-0.018
13189,0.003
13190,0.007
13191,0.021
13192,0.003
13193,-0.003
13194,-0.004
13195,-0.003
13196,0.025
13197,-0.004
13198,0.007
13199,0
13200,-0.003
13201,0.021
13202,-0.012
13203,0.014
13204,0.032
13205,-0.004
13206,0
13207,-0.005
13208,0.024
13209,-0.008
13210,-0.004
13211,-0.008
13212,0.006
13213,-0.004
13214,0.02
13215,0.006
13216,-0.003
13217,0.002
13218,0
13219,0.002
13220,-0.089
13221,0.002
13222,-0.009
13223,0.004
13224,0.013
13225,-0.001
13226,0.013
13227,0.002
13228,0.001
13229,0.022
13230,-0.002
13231,-0.018
13232,0.006
13233,0.024
13234,0.024
13235,0.02
13236,0.024
13237,0.024
13238,0.03
13239,-0.004
13240,-0.001
13241,0.013
13242,-0.004
13243,0.007
13244,-0.016
13245,0.024
13246,-0.004
13247,-0.004
13248,-0.01
13249,0.023
13250,0.018
13251,0.006
13252,0.005
13253,0.022
13254,0.024
13255,0.024
13256,0.039
13257,0.015
13258,0.028
13259,0.028
13260,-0.005
13261,-0.012
13262,-0.004
13263,-0.005
13264,-0.007
13265,-0.011
13266,0.029
13267,0.005
13268,0.015
13269,0.025
13270,0.033
13271,-0.015
13272,-0.011
13273,-0.004
13274,0.011
13275,0.013
13276,0.021
13277,0.011
13278,0.006
13279,-0.004
13280,0.015
13281,0
13282,-0.009
13283,0.025
13284,0.008
13285,0.017
13286,0.024
13287,0.016
13288,0.036
13289,0.019
13290,0.02
13291,-0.004
13292,0.001
13293,-0.003
13294,0
13295,0.023
13296,0.024
13297,0.047
13298,0.045
13299,0.041
13300,0.022
13301,0.028
13302,0.097
13303,0.031
13304,0.035
13305,0.018
13306,0.018
13307,-0.003
13308,0.015
13309,-0.007
13310,0.027
13311,-0.004
13312,0.017
13313,0.028
13314,0.032
13315,-0.019
13316,0
13317,-0.008
13318,0.001
13319,-0.001
13320,-0.006
13321,0.028
13322,0.012
13323,0.04
13324,0
13325,-0.001
13326,0.007
13327,0.015
13328,0.024
13329,0.013
13330,0.026
13331,-0.052
13332,0.036
13333,0.015
13334,0.03
13335,0.032
13336,-0.029
13337,-0.019
13338,-0.028
13339,0.017
13340,-0.006
13341,-0.006
13342,0.004
13343,-0.004
13344,-0.006
13345,0.013
13346,-0.004
13347,0.004
13348,0.047
13349,0.008
13350,0.024
13351,-0.002
13352,-0.004
13353,-0.007
13354,-0.003
13355,0.106
13356,-0.003
13357,0.009
13358,0.014
13359,0.02
13360,-0.004
13361,-0.002
13362,0.003
13363,0
13364,0
13365,0.029
13366,0.024
13367,0
13368,0.076
13369,-0.004
13370,-0.009
13371,0.004
13372,0.015
13373,-0.008
13374,0.032
13375,-0.005
13376,0.006
13377,-0.005
13378,0.064
13379,0
13380,0.048
13381,0.019
13382,-0.01
13383,-0.008
13384,-0.004
13385,0.019
13386,0.004
13387,0.024
13388,0.011
13389,-0.012
13390,0.047
13391,0.043
13392,0.048
13393,0.015
13394,0.007
13395,0.029
13396,0.011
13397,-0.004
13398,-0.003
13399,0.022
13400,-0.007
13401,-0.004
13402,0.012
13403,-0.004
13404,-0.007
13405,0.01
13406,-0.004
13407,-0.003
13408,0.027
13409,0.02
13410,-0.003
13411,-0.004
13412,0.011
13413,0.008
13414,0.072
13415,0.039
13416,0.031
13417,0.017
13418,-0.005
13419,0.022
13420,-0.011
13421,-0.009
13422,-0.008
13423,-0.008
13424,0.135
13425,0
13426,0.022
13427,0.006
13428,0.032
13429,0.024
13430,-0.01
13431,-0.006
13432,0.023
13433,-0.003
13434,-0.005
13435,0.02
13436,0.028
13437,0
13438,0.013
13439,0.021
13440,0.03
13441,0.02
13442,0.034
13443,0.016
13444,0.014
13445,0.024
13446,-0.005
13447,-0.006
13448,-0.003
13449,-0.032
13450,-0.003
13451,-0.009
13452,0.017
13453,0.005
13454,-0.003
13455,-0.003
13456,0.024
13457,0.012
13458,0.001
13459,-0.003
13460,-0.004
13461,0.023
13462,-0.008
13463,-0.001
13464,-0.003
13465,0.007
13466,0.021
13467,-0.003
13468,0.019
13469,0.03
13470,0.016
13471,-0.015
13472,0
13473,-0.014
13474,-0.003
13475,0.035
13476,-0.017
13477,0.015
13478,0.015
13479,0.014
13480,0.015
13481,0.004
13482,0.014
13483,-0.011
13484,-0.003
13485,0.015
13486,0.004
13487,0.023
13488,0.016
13489,0.006
13490,-0.001
13491,-0.001
13492,0.002
13493,-0.006
13494,0.001
13495,0.023
13496,0.023
13497,0.026
13498,-0.029
13499,0.023
13500,0.025
13501,0.017
13502,-0.003
13503,0.019
13504,0.024
13505,-0.003
13506,0.024
13507,-0.012
13508,0.024
13509,0.018
13510,0.03
13511,0.012
13512,0.028
13513,0.026
13514,0.014
13515,0.001
13516,-0.003
13517,0.062
13518,0.029
13519,0.058
13520,0.053
13521,0.014
13522,0.042
13523,0.043
13524,0.034
13525,0.023
13526,0.025
13527,-0.001
13528,-0.001
13529,0.033
13530,0.005
13531,0.027
13532,0.016
13533,-0.008
13534,-0.009
13535,0.015
13536,0.023
13537,-0.011
13538,0.009
13539,0.006
13540,0.014
13541,-0.04
13542,0.021
13543,0.044
13544,0.024
13545,0.039
13546,0.062
13547,0.05
13548,0.044
13549,0.028
13550,0.042
13551,0.001
13552,-0.008
13553,0.024
13554,-0.006
13555,0.02
13556,0.024
13557,-0.003
13558,0.075
13559,0.026
13560,-0.002
13561,0.029
13562,0.01
13563,0.02
13564,-0.002
13565,-0.001
13566,0.001
13567,0.023
13568,0.024
13569,-0.003
13570,0.031
13571,0.024
13572,0.02
13573,0.024
13574,0.005
13575,0.007
13576,0.024
13577,-0.005
13578,0.014
13579,0.04
13580,0.053
13581,0.014
13582,0.005
13583,0.015
13584,0.024
13585,0.001
13586,0.018
13587,-0.006
13588,-0.004
13589,0.024
13590,-0.004
13591,0.056
13592,-0.002
13593,-0.003
13594,0.063
13595,-0.004
13596,0.046
13597,0.001
13598,-0.002
13599,-0.011
13600,0.019
13601,0.011
13602,-0.008
13603,-0.013
13604,0.014
13605,0.002
13606,-0.011
13607,-0.006
13608,-0.006
13609,-0.004
13610,-0.003
13611,-0.004
13612,-0.046
13613,-0.029
13614,0.014
13615,-0.005
13616,0.005
13617,-0.074
13618,0.02
13619,0.024
13620,-0.015
13621,0.014
13622,-0.001
13623,-0.003
13624,-0.004
13625,0.003
13626,0.047
13627,0.014
13628,0.024
13629,0.023
13630,0.011
13631,0.003
13632,0.016
13633,0.043
13634,0.028
13635,0.048
13636,0.014
13637,0.046
13638,0.004
13639,0.025
13640,0.012
13641,0.02
13642,0.006
13643,-0.004
13644,0.004
13645,0.024
13646,-0.001
13647,0.02
13648,0.014
13649,0.015
13650,0.016
13651,0.015
13652,0.005
13653,0.015
13654,0.009
13655,0.108
13656,0.026
13657,0.024
13658,0
13659,0.001
13660,-0.023
13661,-0.016
13662,0.024
13663,-0.003
13664,0.003
13665,-0.003
13666,-0.008
13667,0.024
13668,0.026
13669,0.016
13670,0
13671,0.019
13672,0.02
13673,0.02
13674,0.02
13675,0.04
13676,0.04
13677,0.019
13678,0.002
13679,0.051
13680,-0.001
13681,0.015
13682,-0.005
13683,0.03
13684,0.014
13685,0.015
13686,-0.014
13687,-0.017
13688,0.007
13689,0.005
13690,0.001
13691,0.025
13692,0.047
13693,0.041
13694,0.047
13695,0.033
13696,0.071
13697,0.067
13698,0.063
13699,0.036
13700,0.051
13701,0.014
13702,0.028
13703,-0.103
13704,0.02
13705,0.021
13706,0.127
13707,0.015
13708,-0.004
13709,0.089
13710,0.025
13711,0.005
13712,0.02
13713,-0.004
13714,0.024
13715,0.024
13716,0.009
13717,0.021
13718,0.072
13719,-0.026
13720,-0.001
13721,-0.001
13722,-0.003
13723,0.003
13724,0.06
13725,0.044
13726,0
13727,0.019
13728,0.005
13729,0.023
13730,-0.002
13731,-0.001
13732,0.009
13733,-0.002
13734,0.046
13735,0.037
13736,0.016
13737,0.06
13738,0.03
13739,0.033
13740,0.005
13741,0
13742,-0.004
13743,-0.003
13744,0.03
13745,0.035
13746,0.02
13747,0.018
13748,-0.006
13749,0.043
13750,0.036
13751,0.033
13752,0.067
13753,-0.021
13754,-0.003
13755,0.007
13756,-0.003
13757,0.009
13758,0.006
13759,-0.003
13760,0.023
13761,0.02
13762,0.016
13763,0.073
13764,0.006
13765,0.021
13766,-0.001
13767,0.023
13768,0.03
13769,-0.014
13770,0.059
13771,0.051
13772,0.029
13773,0.046
13774,0.015
13775,0.072
13776,0.044
13777,-0.002
13778,0.024
13779,0.022
13780,0.024
13781,-0.001
13782,0.024
13783,-0.003
13784,0.004
13785,0.043
13786,0.03
13787,0.054
13788,0.009
13789,0.002
13790,-0.002
13791,-0.007
13792,0.02
13793,0.006
13794,0.003
13795,-0.045
13796,0.015
13797,-0.005
13798,0.015
13799,0.011
13800,-0.003
13801,0.025
13802,-0.008
13803,0.02
13804,0.022
13805,-0.001
13806,0.015
13807,0.042
13808,0.006
13809,0.065
13810,0.008
13811,-0.004
13812,-0.014
13813,-0.02
13814,0.022
13815,0.024
13816,0.02
13817,0.006
13818,0.002
13819,0.019
13820,0.021
13821,0.035
13822,0.03
13823,0.084
13824,0.016
13825,0.018
13826,-0.005
13827,0.02
13828,0.014
13829,0.014
13830,0.02
13831,0.03
13832,0.016
13833,0.006
13834,0.069
13835,0.011
13836,-0.003
13837,0.006
13838,0.049
13839,0.001
13840,0.058
13841,-0.006
13842,0.009
13843,0.016
13844,0.02
13845,0.021
13846,0.044
13847,0.029
13848,0.025
13849,-0.001
13850,-0.001
13851,-0.003
13852,-0.002
13853,0.006
13854,0.005
13855,0.008
13856,-0.005
13857,0.024
13858,-0.036
13859,0.016
13860,0.04
13861,0.034
13862,0.033
13863,0.225
13864,-0.001
13865,0.023
13866,0.006
13867,0.011
13868,0.015
13869,0.015
13870,0.019
13871,0.026
13872,0.006
13873,-0.012
13874,0.014
13875,0.024
13876,-0.002
13877,-0.003
13878,-0.006
13879,0.015
13880,-0.011
13881,0.015
13882,-0.024
13883,0.008
13884,0.001
13885,-0.011
13886,0
13887,-0.03
13888,-0.001
13889,-0.003
13890,0.033
13891,0.03
13892,0.02
13893,0.019
13894,0.004
13895,0.005
13896,0.048
13897,0.016
13898,0.086
13899,0.001
13900,0.019
13901,0.018
13902,0.024
13903,-0.003
13904,-0.006
13905,0.024
13906,-0.004
13907,0.015
13908,-0.004
13909,-0.004
13910,0.021
13911,-0.001
13912,0.03
13913,0.031
13914,-0.001
13915,0.021
13916,-0.083
13917,-0.053
13918,0.038
13919,0.019
13920,0.017
13921,0.005
13922,-0.004
13923,0.006
13924,-0.003
13925,0.056
13926,0.024
13927,0.036
13928,0.001
13929,0.021
13930,0.06
13931,0.021
13932,-0.003
13933,-0.006
13934,-0.006
13935,-0.02
13936,-0.013
13937,-0.01
13938,0.036
13939,0.03
13940,-0.01
13941,-0.007
13942,0.005
13943,-0.001
13944,0.019
13945,0.006
13946,0.014
13947,0.02
13948,-0.005
13949,0.015
13950,0.032
13951,-0.011
13952,-0.017
13953,0.004
13954,-0.001
13955,0.011
13956,-0.006
13957,0.002
13958,0.008
13959,0.009
13960,0.04
13961,0.029
13962,-0.012
13963,0.005
13964,0
13965,-0.004
13966,0.003
13967,-0.004
13968,0.019
13969,-0.003
13970,0.051
13971,0.049
13972,0.011
13973,0.011
13974,0.001
13975,-0.007
13976,-0.006
13977,0.024
13978,0.015
13979,0.024
13980,-0.009
13981,0.024
13982,0.024
13983,-0.009
13984,0.03
13985,0.025
13986,0.021
13987,-0.001
13988,0.03
13989,-0.007
13990,-0.005
13991,0.061
13992,0.001
13993,-0.014
13994,0.016
13995,0.015
13996,0.021
13997,0.003
13998,0.003
13999,-0.002
14000,0.024
14001,-0.004
14002,0.015
14003,0.003
14004,0.006
14005,-0.003
14006,0.028
14007,0.04
14008,0.02
14009,0.015
14010,0.008
14011,0.024
14012,-0.006
14013,0.001
14014,-0.002
14015,-0.003
14016,0.004
14017,0.03
14018,-0.002
14019,0.024
14020,0.014
14021,-0.004
14022,0
14023,0
14024,0.021
14025,0.015
14026,0.041
14027,0.06
14028,0.046
14029,0.047
14030,0.072
14031,0.034
14032,0.037
14033,0.035
14034,0.031
14035,0.117
14036,0.022
14037,-0.002
14038,0.02
14039,0.025
14040,-0.005
14041,-0.003
14042,-0.005
14043,-0.005
14044,0.024
14045,-0.018
14046,-0.003
14047,-0.006
14048,0.017
14049,-0.004
14050,-0.003
14051,0.015
14052,0.025
14053,0.058
14054,0.021
14055,0.024
14056,-0.004
14057,-0.005
14058,-0.003
14059,0.024
14060,-0.012
14061,0.015
14062,-0.003
14063,0.019
14064,0.046
14065,0.061
14066,0.035
14067,0.014
14068,-0.012
14069,0.077
14070,0.024
14071,0.006
14072,0.081
14073,0.006
14074,0.003
14075,-0.009
14076,0.003
14077,0.035
14078,0.216
14079,0.036
14080,0.293
14081,0.024
14082,0.024
14083,0.035
14084,0.025
14085,0.008
14086,-0.003
14087,-0.007
14088,0.032
14089,0.024
14090,-0.004
14091,0.012
14092,-0.003
14093,0.015
14094,-0.022
14095,0.024
14096,0.022
14097,0.008
14098,0.008
14099,-0.003
14100,0.024
14101,0.025
14102,0.047
14103,0.028
14104,0.089
14105,-0.089
14106,0.483
14107,-0.004
14108,0.023
14109,-0.002
14110,0.033
14111,-0.002
14112,-0.004
14113,0.002
14114,0.081
14115,0.048
14116,0.026
14117,-0.029
14118,0.002
14119,0.02
14120,0.015
14121,0.014
14122,0.007
14123,0.016
14124,0.074
14125,-0.003
14126,0.025
14127,0.037
14128,-0.005
14129,-0.003
14130,-0.003
14131,-0.003
14132,-0.004
14133,-0.003
14134,-0.027
14135,-0.017
14136,-0.013
14137,-0.013
14138,0.019
14139,0.005
14140,0.032
14141,-0.012
14142,-0.019
14143,0.008
14144,-0.015
14145,0.013
14146,0.02
14147,0.029
14148,0.021
14149,0.01
14150,0.021
14151,0.049
14152,-0.001
14153,0.022
14154,0.032
14155,-0.037
14156,-0.015
14157,-0.005
14158,0.021
14159,0.003
14160,0.003
14161,-0.006
14162,0.019
14163,0.019
14164,0.011
14165,0.025
14166,-0.001
14167,0.028
14168,-0.002
14169,0.016
14170,0.019
14171,0.001
14172,0.009
14173,-0.014
14174,0.004
14175,-0.006
14176,0.028
14177,0.01
14178,-0.01
14179,0
14180,0.009
14181,0.003
14182,-0.01
14183,-0.001
14184,-0.001
14185,-0.003
14186,-0.015
14187,-0.016
14188,-0.006
14189,0.038
14190,0.033
14191,0.024
14192,0.025
14193,0.023
14194,-0.003
14195,-0.003
14196,-0.003
14197,0.021
14198,0.012
14199,0.012
14200,-0.001
14201,-0.001
14202,0.017
14203,0
14204,0.057
14205,0
14206,0.019
14207,-0.001
14208,0.023
14209,0.001
14210,0.071
14211,-0.007
14212,0.062
14213,0.054
14214,0.02
14215,0.014
14216,0.06
14217,0.01
14218,0.022
14219,-0.003
14220,0.02
14221,0.032
14222,0.037
14223,0.036
14224,0.03
14225,0.015
14226,0.003
14227,0.062
14228,0.015
14229,-0.005
14230,0.015
14231,0.016
14232,0.006
14233,0.071
14234,0.014
14235,-0.003
14236,-0.003
14237,0.03
14238,0.021
14239,0.014
14240,-0.003
14241,-0.021
14242,0.029
14243,-0.003
14244,0.021
14245,-0.004
14246,-0.005
14247,0.007
14248,-0.003
14249,-0.005
14250,-0.023
14251,0.015
14252,0
14253,-0.005
14254,-0.006
14255,0.016
14256,-0.001
14257,0.024
14258,0.042
14259,0.021
14260,0.031
14261,0.03
14262,-0.012
14263,-0.08
14264,-0.003
14265,0.029
14266,0.021
14267,0.008
14268,0.021
14269,0.011
14270,-0.003
14271,0.026
14272,0.002
14273,0.004
14274,0.007
14275,0.02
14276,0.004
14277,0.02
14278,0.015
14279,0.006
14280,0.071
14281,0.025
14282,0.016
14283,0.036
14284,0.022
14285,0.029
14286,-0.005
14287,-0.08
14288,0.004
14289,-0.001
14290,0.016
14291,0.072
14292,0.063
14293,0.021
14294,0.048
14295,0.004
14296,0
14297,0.024
14298,-0.006
14299,0
14300,0.02
14301,-0.003
14302,0.007
14303,0.016
14304,0.024
14305,-0.122
14306,0.035
14307,0.025
14308,0.014
14309,-0.003
14310,-0.007
14311,0.073
14312,0.02
14313,0.017
14314,0.024
14315,0.024
14316,0.024
14317,0.003
14318,-0.003
14319,0.024
14320,0.027
14321,-0.008
14322,0.024
14323,0.097
14324,0.011
14325,0.028
14326,-0.001
14327,0.006
14328,0.005
14329,0
14330,-0.003
14331,0.025
14332,-0.003
14333,-0.004
14334,0.02
14335,-0.046
14336,0.021
14337,0.011
14338,-0.004
14339,0.004
14340,0.024
14341,0.024
14342,-0.003
14343,-0.003
14344,0.006
14345,-0.003
14346,-0.003
14347,0.024
14348,0.051
14349,0.216
14350,0.044
14351,-0.042
14352,0.072
14353,0.027
14354,0.019
14355,0.008
14356,0.013
14357,0.019
14358,0.014
14359,-0.003
14360,0.148
14361,-0.006
14362,0.019
14363,-0.009
14364,0.03
14365,-0.002
14366,0.021
14367,0.095
14368,0.024
14369,-0.012
14370,0.024
14371,0.056
14372,0.023
14373,-0.013
14374,-0.003
14375,-0.003
14376,-0.004
14377,0.001
14378,0.021
14379,-0.004
14380,0.024
14381,0.016
14382,0.021
14383,0.069
14384,0.019
14385,0.016
14386,0.022
14387,-0.079
14388,0.011
14389,0.022
14390,0.018
14391,-0.049
14392,0.008
14393,0.021
14394,0.048
14395,0.014
14396,0.016
14397,0.036
14398,0.036
14399,0.036
14400,0.036
14401,0.015
14402,-0.003
14403,-0.003
14404,0.011
14405,0.041
14406,0.006
14407,0.021
14408,0.024
14409,0.015
14410,0.02
14411,0.016
14412,0.036
14413,0.036
14414,0.036
14415,0.032
14416,0.032
14417,0.031
14418,0.031
14419,0.005
14420,0.028
14421,0.003
14422,0.031
14423,0.031
14424,0.008
14425,0.058
14426,0.015
14427,0.013
14428,0.062
14429,0.036
14430,0.036
14431,0.009
14432,0.032
14433,0.003
14434,0.02
14435,0.004
14436,0.004
14437,0.015
14438,0.03
14439,0.03
14440,0.032
14441,0.032
14442,0.032
14443,0.031
14444,0.032
14445,0.019
14446,0.033
14447,0.023
14448,0.054
14449,-0.037
14450,0.022
14451,0.033
14452,0.013
14453,0.095
14454,0.094
14455,-0.017
14456,-0.017
14457,0.015
14458,0.007
14459,0.006
14460,-0.001
14461,-0.004
14462,0.015
14463,0.053
14464,0.031
14465,0.022
14466,0
14467,0
14468,0.032
14469,-0.004
14470,0.009
14471,0.072
14472,0.072
14473,0.025
14474,0.033
14475,-0.005
14476,-0.005
14477,-0.002
14478,-0.001
14479,-0.015
14480,-0.006
14481,-0.005
14482,-0.015
14483,0
14484,0
14485,0
14486,0
14487,0
14488,0
14489,0
14490,0
14491,0.022
14492,0
14493,0
14494,-0.003
14495,-0.003
14496,0.026
14497,0.026
14498,0.024
14499,0.024
14500,0.024
14501,0.024
14502,0.007
14503,0.007
14504,-0.058
14505,-0.058
14506,0.025
14507,0.025
14508,0.025
14509,0.025
14510,0.03
14511,0.03
14512,0
14513,0.043
14514,-0.026
14515,0.011
14516,0.015
14517,0.072
14518,0.016
14519,0.015
14520,0.012
14521,0.014
14522,0.015
14523,-0.003
14524,0.015
14525,0.015
14526,0.024
14527,0
14528,-0.009
14529,0.015
14530,0.003
14531,0.015
14532,0.014
14533,0.018
14534,0.003
14535,0.014
14536,0.01
14537,-0.014
14538,-0.004
14539,0.019
14540,0.023
14541,0.02
14542,0
14543,-0.01
14544,-0.007
14545,-0.016
14546,0.03
14547,0.021
14548,0.03
14549,-0.014
14550,-0.007
14551,-0.005
14552,0.03
14553,0.015
14554,0.013
14555,-0.004
14556,0.014
14557,0.011
14558,0.003
14559,0.03
14560,0.03
14561,-0.001
14562,-0.001
14563,0.015
14564,0.329
14565,0.007
14566,0.014
14567,-0.003
14568,0.033
14569,0.028
14570,0.015
14571,0.022
14572,0.015
14573,0.026
14574,0.073
14575,0.026
14576,0.032
14577,-0.001
14578,-0.001
14579,0.036
14580,0.025
14581,0.025
14582,-0.052
14583,0.023
14584,0.016
14585,0.02
14586,0.025
14587,0.013
14588,0.001
14589,0.014
14590,-0.012
14591,0.024
14592,0
14593,0.028
14594,0.016
14595,-0.001
14596,0.03
14597,0.016
14598,0.032
14599,0.02
14600,0.018
14601,0.024
14602,0.024
14603,0.003
14604,0.003
14605,0.01
14606,-0.125
14607,0.034
14608,0.031
14609,0.035
14610,0.064
14611,0.025
14612,-0.009
14613,-0.001
14614,0.008
14615,0.015
14616,0.014
14617,0.018
14618,0.015
14619,0.014
14620,0.018
14621,0.016
14622,0.016
14623,0.018
14624,0.015
14625,-0.014
14626,0.025
14627,0.015
14628,0.053
14629,0.036
14630,0.003
14631,0.046
14632,0.002
14633,-0.002
14634,0.024
14635,-0.004
14636,0.003
14637,-0.021
14638,0.015
14639,0.014
14640,0.015
14641,0.023
14642,0
14643,0.006
14644,0.004
14645,0.007
14646,0.012
14647,0.01
14648,0.011
14649,0.011
14650,-0.005
14651,-0.003
14652,-0.003
14653,0.01
14654,0.024
14655,0
14656,0.014
14657,0.045
14658,0.018
14659,-0.003
14660,-0.003
14661,-0.007
14662,0.026
14663,0.026
14664,0.025
14665,0.009
